t,q_0,q_1,q_2,dq_0,dq_1,dq_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2
1777274744.7086031,0.09250245035569947,0.0,0.0,0.10596641887108428,0.0,0.0,0.09980049914323948,0.0,0.0,0.09250245035569947,0.0,0.0,0.10596641887108428,0.0,0.0
1777274744.718638,0.09250245035569947,0.0,0.0,0.10596641887108428,0.0,0.0,0.09995027897968617,0.0,0.0,0.09424777960769379,0.0,0.0,0.07272205216643039,0.0,0.0
1777274744.7286425,0.09424777960769379,0.0,0.0,0.07272205216643039,0.0,0.0,0.09999999999450199,0.0,0.0,0.09599310885968812,0.0,0.0,0.07272205216643039,0.0,0.0
1777274744.738457,0.09599310885968812,0.0,0.0,0.07272205216643039,0.0,0.0,0.09995064436644176,0.0,0.0,0.09599310885968812,0.0,0.0,0.08103314384259387,0.0020777729190408684,0.0
1777274744.7486243,0.09599310885968812,0.0,0.0,0.08103314384259387,0.0020777729190408684,0.0,0.09980629198202595,0.0,0.0,0.09599310885968812,0.0,0.0,0.05194432297602171,0.0,0.0
1777274744.7585418,0.09599310885968812,0.0,0.0,0.05194432297602171,0.0,0.0,0.09955669763290642,0.0,0.0,0.09773843811168245,0.0,0.0,0.05194432297602171,0.0,0.0
1777274744.7685568,0.09773843811168245,0.0,0.0,0.05194432297602171,0.0,0.0,0.09921538143432511,0.0,0.0,0.09773843811168245,0.0,0.0,0.033244366704653895,-0.0020777729190408684,0.0
1777274744.7786183,0.09773843811168245,0.0,0.0,0.033244366704653895,-0.0020777729190408684,0.0,0.09877298080210875,0.0,0.0,0.09773843811168245,0.0,0.0,0.02493327502849042,0.0,0.0020777729190408684
1777274744.7886114,0.09773843811168245,0.0,0.0,0.02493327502849042,0.0,0.0020777729190408684,0.0982300755579765,0.0,0.0,0.09773843811168245,0.0,0.0,0.018699956271367814,0.0,0.0
1777274744.7985451,0.09773843811168245,0.0,0.0,0.018699956271367814,0.0,0.0,0.09759372274362332,0.0,0.0,0.09773843811168245,0.0,0.0,0.006233318757122605,0.0,0.0
1777274744.808487,0.09773843811168245,0.0,0.0,0.006233318757122605,0.0,0.0,0.09686582442434033,0.0,0.0,0.09773843811168245,0.0,0.0,0.0020777729190408684,0.0,0.0020777729190408684
1777274744.818674,0.09773843811168245,0.0,0.0,0.0020777729190408684,0.0,0.0020777729190408684,0.09604288504770245,0.0,0.0,0.09773843811168245,0.0,0.0,-0.0020777729190408684,0.0,0.0
1777274744.8285599,0.09773843811168245,0.0,0.0,-0.0020777729190408684,0.0,0.0,0.09510246626132492,0.0,0.0,0.09773843811168245,0.0,0.0,-0.018699956271367814,0.0020777729190408684,0.0
1777274744.8385425,0.09773843811168245,0.0,0.0,-0.018699956271367814,0.0020777729190408684,0.0,0.09409673681579922,0.0,0.0,0.09773843811168245,0.0,0.0,-0.031166593785613025,0.0,0.0
1777274744.8485932,0.09773843811168245,0.0,0.0,-0.031166593785613025,0.0,0.0,0.09298907258434097,0.0,0.0,0.09773843811168245,0.0,0.0,-0.035322139623694765,0.0020777729190408684,0.0
1777274744.8585832,0.09773843811168245,0.0,0.0,-0.035322139623694765,0.0020777729190408684,0.0,0.0917814561252965,0.0,0.0,0.09599310885968812,0.0,0.0,-0.05402209589506258,0.0020777729190408684,0.0
1777274744.868666,0.09599310885968812,0.0,0.0,-0.05402209589506258,0.0020777729190408684,0.0,0.09049047122670635,0.0,0.0,0.09599310885968812,0.0,0.0,-0.06441096049026691,0.0,0.0
1777274744.8785377,0.09599310885968812,0.0,0.0,-0.06441096049026691,0.0,0.0,0.0890971360835695,0.0,0.0,0.09424777960769379,0.0,0.0,-0.08103314384259387,0.0,0.0
1777274744.8884592,0.09424777960769379,0.0,0.0,-0.08103314384259387,0.0,0.0,0.08764634692205224,0.0,0.0,0.09424777960769379,0.0,0.0,-0.09142200843779821,0.0,0.0
1777274744.8985674,0.09424777960769379,0.0,0.0,-0.09142200843779821,0.0,0.0,0.08610330614550465,0.0,0.0,0.09250245035569947,0.0,0.0,-0.09973310011396168,0.0020777729190408684,0.0
1777274744.9086456,0.09250245035569947,0.0,0.0,-0.09973310011396168,0.0020777729190408684,0.0,0.08444522063640662,0.0,0.0,0.09250245035569947,0.0,0.0,-0.09973310011396168,0.0,0.0020777729190408684
1777274744.9185371,0.09250245035569947,0.0,0.0,-0.09973310011396168,0.0,0.0020777729190408684,0.08270728950050527,0.0,0.0,0.09075712110370514,0.0,0.0,-0.10804419179012516,0.0020777729190408684,0.0
1777274744.9285438,0.09075712110370514,0.0,0.0,-0.10804419179012516,0.0020777729190408684,0.0,0.08092092563860229,0.0,0.0,0.08901179185171082,0.0,0.0,-0.1308996938995747,0.0,-0.0020777729190408684
1777274744.9386191,0.08901179185171082,0.0,0.0,-0.1308996938995747,0.0,-0.0020777729190408684,0.079034266395565,0.0,0.0,0.08901179185171082,0.0,0.0,-0.1308996938995747,0.0,-0.0020777729190408684
1777274744.948612,0.08901179185171082,0.0,0.0,-0.1308996938995747,0.0,-0.0020777729190408684,0.07705575854945929,0.0,0.0,0.08726646259971647,0.0,0.0,-0.1495996501709425,0.0,0.0
1777274744.9585366,0.08726646259971647,0.0,0.0,-0.1495996501709425,0.0,0.0,0.07501719526462013,0.0,0.0,0.08552113334772216,0.0,0.0,-0.1516774230899834,0.0,0.0
1777274744.9686625,0.08552113334772216,0.0,0.0,-0.1516774230899834,0.0,0.0,0.072919365834949,0.0,0.0,0.08552113334772216,0.0,0.0,-0.1516774230899834,0.0,0.0
1777274744.9785762,0.08552113334772216,0.0,0.0,-0.1516774230899834,0.0,0.0,0.07070596422856855,0.0,0.0,0.08203047484373349,0.0,0.0,-0.157910741847106,0.0,0.0
1777274744.9885669,0.08203047484373349,0.0,0.0,-0.157910741847106,0.0,0.0,0.06846961735678905,0.0,0.0,0.08028514559173917,0.0,0.0,-0.17453292519943295,0.0,0.0
1777274744.9985366,0.08028514559173917,0.0,0.0,-0.17453292519943295,0.0,0.0,0.06614871874478352,0.0,0.0,0.07853981633974483,0.0,0.0,-0.17661069811847382,0.0,-0.0020777729190408684
1777274745.0085356,0.07853981633974483,0.0,0.0,-0.17661069811847382,0.0,-0.0020777729190408684,0.06376773825055201,0.0,0.0,0.07679448708775051,0.0,0.0,-0.19115510855175988,0.0,0.0
1777274745.0185466,0.07679448708775051,0.0,0.0,-0.19115510855175988,0.0,0.0,0.06131692984617383,0.0,0.0,0.07504915783575616,0.0,0.0,-0.21193283774216856,0.0,0.0
1777274745.028545,0.07504915783575616,0.0,0.0,-0.21193283774216856,0.0,0.0,0.058802591561416165,0.0,0.0,0.07330382858376185,0.0,0.0,-0.20569951898504596,0.0,0.0
1777274745.0385368,0.07330382858376185,0.0,0.0,-0.20569951898504596,0.0,0.0,0.056233377673248,0.0,0.0,0.06981317007977318,0.0,0.0,-0.21608838358025032,0.0,0.0
1777274745.0486348,0.06981317007977318,0.0,0.0,-0.21608838358025032,0.0,0.0,0.05361039402839815,0.0,0.0,0.06806784082777886,0.0,0.0,-0.20569951898504596,0.0020777729190408684,0.0
1777274745.0585544,0.06806784082777886,0.0,0.0,-0.20569951898504596,0.0020777729190408684,0.0,0.05090590290630014,0.0,0.0,0.06632251157578452,0.0,0.0,-0.21608838358025032,0.0,0.0
1777274745.0685506,0.06632251157578452,0.0,0.0,-0.21608838358025032,0.0,0.0,0.04819928096816678,0.0,0.0,0.06632251157578452,0.0,0.0,-0.21608838358025032,0.0,0.0
1777274745.0785406,0.06632251157578452,0.0,0.0,-0.21608838358025032,0.0,0.0,0.04542443512949248,0.0,0.0,0.061086523819801536,0.0,0.0,-0.2430994315277816,0.0,0.0
1777274745.0886447,0.061086523819801536,0.0,0.0,-0.2430994315277816,0.0,0.0,0.04260655697391297,0.0,0.0,0.05934119456780721,0.0,0.0,-0.2430994315277816,0.0,0.0
1777274745.0985374,0.05934119456780721,0.0,0.0,-0.2430994315277816,0.0,0.0,0.039713790940190154,0.0,0.0,0.05585053606381855,0.0,0.0,-0.26595493363723116,0.0,0.0020777729190408684
1777274745.1085513,0.05585053606381855,0.0,0.0,-0.26595493363723116,0.0,0.0020777729190408684,0.03684278360397305,0.0,0.0,0.054105206811824215,0.0,0.0,-0.2514105232039451,-0.0020777729190408684,0.0
1777274745.1185985,0.054105206811824215,0.0,0.0,-0.2514105232039451,-0.0020777729190408684,0.0,0.033900398565838374,0.0,0.0,0.050614548307835565,0.0,0.0,-0.2742660253133946,0.0,0.0
1777274745.128633,0.050614548307835565,0.0,0.0,-0.2742660253133946,0.0,0.0,0.030914493048250804,0.0,0.0,0.048869219055841226,0.0,0.0,-0.2638771607181903,0.0,0.0
1777274745.1386151,0.048869219055841226,0.0,0.0,-0.2638771607181903,0.0,0.0,0.02790160215782868,0.0,0.0,0.04537856055185257,0.0,0.0,-0.2763437982324355,-0.0020777729190408684,0.0
1777274745.1485503,0.04537856055185257,0.0,0.0,-0.2763437982324355,-0.0020777729190408684,0.0,0.024876945723549357,0.0,0.0,0.04188790204786391,0.0,0.0,-0.2825771169895581,0.0,0.0
1777274745.1586447,0.04188790204786391,0.0,0.0,-0.2825771169895581,0.0,0.0,0.021842226039579124,0.0,0.0,0.04014257279586959,0.0,0.0,-0.2493327502849042,0.0,0.0
1777274745.1686397,0.04014257279586959,0.0,0.0,-0.2493327502849042,0.0,0.0,0.018737083753837865,0.0,0.0,0.038397243543875255,0.0,0.0,-0.2430994315277816,0.0,0.0
