t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2
1777971501.0800562,-0.16057029118347835,-0.10821041362364843,-0.10471975511965977,-0.83734248637347,0.8664313072400421,0.4238656754843371,0.2376,0.5940000000000001,0.8316,-0.21620819971456282,-0.04418004792062574,-0.07209002396031287,-0.16755160819145565,-0.0994837673636768,-0.0994837673636768,-0.8020203467497752,0.8456535780496335,0.41763235672721455
1777971501.0900395,-0.16755160819145565,-0.0994837673636768,-0.0994837673636768,-0.8020203467497752,0.8456535780496335,0.41763235672721455,0.2376,-1.2672,0.1188,-0.22053305118357383,-0.037883911118877345,-0.06894195555943868,-0.1762782544514273,-0.09075712110370514,-0.09599310885968812,-0.7563093425308761,0.8290313946973065,0.4197101296462554
1777971501.0999956,-0.1762782544514273,-0.09075712110370514,-0.09599310885968812,-0.7563093425308761,0.8290313946973065,0.4197101296462554,0.2376,-1.3464,-0.2376,-0.22476016856226927,-0.031609555426201,-0.0658047777131005,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1100597,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.22888782753950365,-0.025367874680821384,-0.0626839373404107,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1200802,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.23291432885539395,-0.019169718046137957,-0.05958485902306898,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.130049,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.23683800181861192,-0.013025869648557203,-0.056512934824278604,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1401453,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.24065720738505217,-0.006947028445426592,-0.0534735142227133,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1500123,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.24437034086306483,-0.0009437883548983478,-0.05047189417744918,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1600142,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.24797583430018255,0.004973381322905354,-0.047513309338547326,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1701303,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.25147215859759564,0.010794155165781028,-0.04460292241710949,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.1800628,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.2548578253913075,0.016508370543953987,-0.04174581472802301,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.190142,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.25813138873272673,0.02210604616362026,-0.03894697691818987,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.2001119,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.2612914465962492,0.027577400214535155,-0.036211299892732425,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.2101338,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.2643366422370038,0.03291286809711258,-0.03354356595144371,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.220123,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.2672656654182495,0.038103119704865636,-0.030948440147567185,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.2299984,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.27007725352481,0.043139076238348305,-0.02843046188082585,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976
1777971501.2400181,-0.1832595714594046,-0.08377580409572782,-0.09250245035569947,-0.7085205653929361,0.78955370923553,0.38231021710351976,-0.6336,-0.0396,0.7127999999999999,-0.27277019257632795,0.048011926527090194,-0.025994036736454906,-0.22863813201125718,-0.022689280275926284,-0.061086523819801536,-0.07272205216643039,0.1121997376282069,0.07479982508547126
1777971501.249997,-0.22863813201125718,-0.022689280275926284,-0.061086523819801536,-0.07272205216643039,0.1121997376282069,0.07479982508547126,0.792,0.5940000000000001,-0.4356,-0.27534331815192625,0.052713142836376264,-0.02364342858181187,-0.2303834612632515,-0.020943951023931956,-0.061086523819801536,-0.07272205216643039,0.10181087303300256,0.04986655005698084
1777971501.2599623,-0.2303834612632515,-0.020943951023931956,-0.061086523819801536,-0.07272205216643039,0.10181087303300256,0.04986655005698084,0.2376,0.2376,-0.0396,-0.27779551623602244,0.05723449613612736,-0.02138275193193632,-0.2303834612632515,-0.020943951023931956,-0.05934119456780721,-0.0394776854617765,0.07479982508547126,0.04778877713793997
1777971501.2700076,-0.2303834612632515,-0.020943951023931956,-0.05934119456780721,-0.0394776854617765,0.07479982508547126,0.04778877713793997,3.5244,1.3068,0.35639999999999994,-0.28012572399349445,0.06156807080959818,-0.01921596459520091,-0.23561944901923448,-0.012217304763960306,-0.05585053606381855,-0.46957667970323624,0.7438427050166309,0.3220548024513346
